,id,company,sec_code,headline,file_url,time,Earliest Publish Time,Earliest Publish Type
153,94c77725-14ee-4a39-9eed-6f5ecd64b3a1,Bank of Baroda,532134,Audited Results March 2024,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=69f51ce6-da2d-4bcc-bd2b-ce137b2c45e6.pdf,2024-05-10T14:52:20.95,2024-05-10 14:52:20.950,Financial Results
154,c893f4d5-1cb9-4fca-981a-45678e1f25a3,Bank of India,532149,"Audited Financial Results (Standalone & Consolidated) For The 4Th Quarter/Year Ended 31St March, 2024",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d8919f76-2539-48e7-aa1b-d9b9b6fbb799.pdf,2024-05-10T17:46:50.893,2024-05-10 17:46:50.893,Financial Results
155,6a7079fe-3e67-4ee6-98f4-4c6726661806,Bata India Ltd,500043,"Financial Results For The Quarter And Financial Year Ended March 31, 2024",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=071890fa-5115-4e2e-a1b9-5c4ad8e2ba73.pdf,2024-05-29T19:06:11.857,2024-05-29 19:06:11.857,Financial Results
156,5d2b92a8-f700-41a8-b657-b278b76ddb3d,Berger Paints India Ltd,509480,Results For The Quarter And Financial Year Ended 31.03.2024,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=dc6cf0a7-f687-4337-b0d0-043be88b2960.pdf,2024-05-15T15:55:27.097,2024-05-15 15:55:27.097,Financial Results
157,cafd39dc-ae46-4799-b323-7c0c73f8b2b2,Bharat Dynamics Ltd,541143,Audited Financial Results For The Quarter And Year 31.03.204,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=1b7e8635-dabc-42d4-a42c-c92066b0d3c4.pdf,2024-05-30T15:50:54.913,2024-05-30 15:50:54.913,Financial Results
158,915e500a-59c0-4bc5-9802-1f5d6b280df8,Bharat Electronics Ltd,500049,Audited Standalone And Consolidated Financial Results For The Quarter/Year Ended 31St March 2024.,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=4026c2f4-793f-4485-a791-137ec099859e.pdf,2024-05-20T18:10:23.2,2024-05-20 18:10:23.200,Financial Results
159,ad83867c-00a3-4562-b2c4-3047e23866b5,Bharat Forge Ltd,500493,"Audited Standalone And Consolidated Financial Results Of The Company For The Quarter And Financial Year Ending March 31, 2024",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=8a05962e-5a50-4966-9872-853e6c4f2560.pdf,2024-05-08T13:07:53.44,2024-05-08 13:00:42.717,Board Meeting
160,2254d656-9e98-4b04-9ad5-4f269adbf454,Bharat Heavy Electricals Ltd,500103,"Audited Financial Results (Standalone And Consolidated) For The Quarter & Year Ended 31St March, 2024 And Declaration Of Final Dividend For FY 2023-24",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=6132414a-e62c-4fba-bedb-78d636b23338.pdf,2024-05-21T16:28:56.303,2024-05-21 16:28:56.303,Financial Results
161,a15af8a9-546f-416f-88f0-976d93fd6b14,Bharat Petroleum Corporation Ltd,500547,Intimation On Outcome Of Board Meeting,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=19d670fb-1dc5-43eb-bb9b-be7b60080126.pdf,2024-05-09T17:59:37.423,2024-05-09 17:59:37.423,Financial Results
162,4f6dbf86-d480-4b6c-bbb4-a1c773c70560,Bharti Airtel Ltd,532454,"Financial Results For The Fourth Quarter (Q4) And Year Ended March 31, 2024",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=8224779f-5d1b-48c7-b189-64ab47edbfa2.pdf,2024-05-14T16:32:47.953,2024-05-14 16:18:57.997,Board Meeting
163,ace38327-ed16-4325-bdbb-a17d31b03480,Bharti Hexacom Ltd,544162,"Financial Results For The Fourth Quarter (Q4) And Year Ended March 31, 2024 And Recommendation Of Dividend",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=3542dcc6-f6f7-4a9f-befd-c25ee380af10.pdf,2024-05-14T15:49:50.54,2024-05-14 15:44:40.387,Board Meeting
164,b063ae08-ca7d-4523-bce9-75e5e63de853,Bikaji Foods International Ltd,543653,"Results - Financial Results March 31, 2024",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c12f0a6d-f73f-4f42-88d3-3d41962af6ad.pdf,2024-05-23T18:28:31.687,2024-05-23 18:23:43.510,Board Meeting
165,87ed2b4a-bd63-41dc-a97c-20a87c5b6c52,Biocon Ltd,532523,Outcome Of Board Meeting And Audited Financial Results For The Financial Year Ended 31.03.2024,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=310a17b3-aea7-4e54-b8a3-e210a8a7b386.pdf,2024-05-16T17:16:08.253,2024-05-16 17:11:12.423,Board Meeting
166,dfa94959-eda7-45c1-bee9-a023d09bd28b,Blue Dart Express Ltd,526612, Audited Financial Results (Standalone & Consolidated) For The 4Th Quarter And Financial Year Ended 31St March 2024 And Declaration Of Unmodified Opinion And Declaration Of Final Dividend For FY 2023-24,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e7a03168-785c-4a25-a21e-dfe49651b000.pdf,2024-05-02T19:03:47.673,2024-05-02 19:03:47.673,Financial Results
167,442ff67e-9ac2-4f11-91b3-9e7c04f9040d,Blue Star Ltd,500067,"Results - Financials Results For March 31, 2024",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ead15d73-f9f1-4fd3-abcf-cc24da682bd0.pdf,2024-05-02T15:00:59.157,2024-05-02 14:52:00.223,Board Meeting
168,5d2934f5-b01b-4771-99d1-2ce7e50c8fad,Bombay Burmah Trading Corporation Ltd,501425,Results - Financial Results For The Quarter And Year Ended 31St March 2024,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=7baa3b95-c724-4573-8440-2a697ed16bec.pdf,2024-05-14T01:36:15.093,2024-05-14 01:28:17.370,Board Meeting
169,56eac1ad-4d06-4565-9e5a-141536174eab,Bosch Ltd,500530,"Results For Financial Year Ended March 31, 2024.",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=8c59edd1-b04c-4d9f-850c-66c5aab97e75.pdf,2024-05-24T17:35:53.503,2024-05-24 17:26:50.650,Board Meeting
170,d9a8ce51-120d-4646-8c5e-04e888bbf553,Brigade Enterprises Ltd,532929,"Results- Audited Financial Results For The Financial Year Ended 31St March, 2024",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=36d68c7d-c302-4b9f-b1c4-3b52f8f46265.pdf,2024-05-28T18:02:16.097,2024-05-28 18:02:16.097,Financial Results
171,f9450c2f-dc0e-4512-8439-66398f9a2108,Britannia Industries Ltd,500825,"Statement Of Audited Standalone And Consolidated Financial Results Of The Company For The Quarter And Year Ended 31St March, 2024",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=0800ba05-cd8a-4c42-b8d4-6db25227a1f4.pdf,2024-05-03T20:24:12.79,2024-05-03 20:24:12.790,Financial Results
172,75f87c50-e75d-4914-b399-9a8048013599,C.E. Info Systems Ltd,543425,"Financial Results For The Year Ended March 31, 2024",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d5d0ad96-8c49-4935-850a-f9e887791ba9.pdf,2024-05-13T15:18:43.9,2024-05-13 14:55:13.347,Board Meeting
173,01f52cad-9600-4ea4-943c-314144e72eab,CCL Products (India) Ltd,519600,"Submission Of Audited Financial Results Of The Company, Statement Of Assets And Liabilities As Per The Provisions Of SEBI (LODR) Regulations, 2015 ",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=2265bad9-d503-48d9-be2a-6f898e0921a2.pdf,2024-05-11T20:11:02.89,2024-05-11 20:10:45.937,Board Meeting
174,cefc13b3-1e1e-4ca6-ac28-ec6aed6215d9,CESC Ltd,500084,"Financial Results For The Year Ended March 31, 2024",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=60d98972-26db-4a29-bd7d-a71b40186d27.pdf,2024-05-23T17:28:16.427,2024-05-23 17:28:16.427,Financial Results
175,41bfd82f-97b6-49f4-b1a7-76ecd7d40f0b,CG Power and Industrial Solutions Ltd,500093,Audited Financial Results For The Quarter And Year Ended 31St March 2024,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=8e720187-c48b-4875-9c02-919c35d964a5.pdf,2024-05-06T13:48:10.407,2024-05-06 13:48:10.407,Financial Results
176,e52a3e66-f1f5-4b3e-973f-a5325b7b3d8b,Campus Activewear Ltd,543523,"Results For The Financial Year Ended On March 31, 2024",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=55b3c9b4-3a96-43df-a242-4e42031258a1.pdf,2024-05-28T23:32:35.597,2024-05-28 15:37:18.087,Board Meeting
177,9addab6e-b746-431e-a406-9ecb5b9e5b48,Canara Bank,532483,"Audited Financial Results (Standalone & Consolidated) For The
Fourth Quarter / Financial Year Ended 31.03.2024 And Recommendation Of Dividend",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=946a72bb-1819-40cf-bb86-eaffd69e29ba.pdf,2024-05-08T13:46:49.31,2024-05-08 13:35:21.410,Board Meeting
178,7306c1d5-1e03-4df5-a9d6-ffc4d6c6155a,Caplin Point Laboratories Ltd,524742,"Results For The Quarter And Year Ended March 31, 2024",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=6da851a4-d027-43af-a02e-8dce67d34fec.pdf,2024-05-16T13:55:17.193,2024-05-16 13:43:52.753,Board Meeting
179,29631373-e561-4aa1-a4db-5c82eaba8bff,Capri Global Capital Ltd,531595,"Results For Financial Year Ended March 31, 2024",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a0325aaf-0c93-455c-a8a5-57f0ecd232ef.pdf,2024-05-09T00:06:03.82,2024-05-09 00:01:44.460,Board Meeting
180,1ca1f4ee-5f1e-415f-b9db-9c542455c18e,Carborundum Universal Ltd,513375,Audited Financial Results For The Year Ended 31St March 2024,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=29f767e9-c39d-428b-9050-31f57be5a87e.pdf,2024-05-03T17:26:10.517,2024-05-03 17:15:02.943,Board Meeting
181,60c6b0a5-f103-4220-b39e-ed3b288927aa,Ceat Ltd,500878,"Audited Financial Results For The Quarter And Year Ended March 31, 2024",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=3f2e98bb-38b2-4f5b-9edb-79773353054d.pdf,2024-05-02T19:36:13.75,2024-05-02 19:36:13.750,Financial Results
182,5ed302d8-6374-4bab-ba2d-e03fe5880cdf,Century Plyboards (India) Ltd-$,532548,"Financial Results For The Quarter And Year Ended 31St March, 2024",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=fda4a6d1-6d5e-4f6f-b204-c134bb0e2895.pdf,2024-05-24T14:14:47.653,2024-05-24 14:14:47.653,Financial Results
183,22025178-06fa-4aeb-95b5-a9ffab1c22ac,Cera Sanitaryware Ltd,532443,Standalone And Consolidated Audited Financial Results For The Quarter And Year Ended On 31.03.2024.,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=9d1bb059-ea61-4124-8c86-2e88dbc9740f.pdf,2024-05-13T13:26:05.703,2024-05-13 13:19:21.053,Board Meeting
184,6eef9b81-11d4-471b-91d0-e385425a2a38,Chalet Hotels Ltd,542399,Outcome Of The Board Meeting,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=143030ab-6caf-465a-a714-cdf8619a25f9.pdf,2024-05-13T19:47:26.3,2024-05-13 19:37:39.417,Board Meeting
185,72822fe7-f00f-448c-a814-24a00fffddfe,Chambal Fertilisers & Chemicals Ltd,500085,Financial Results 31032024,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=92366f78-d62c-4f19-a227-00ecc4e9e1e9.pdf,2024-05-07T17:29:49.64,2024-05-07 17:29:49.640,Financial Results
186,d14d3d38-bff7-4005-982a-4e7c08099ae3,Cholamandalam Financial Holdings Ltd,504973,"Results - Audited Financial Results For The Year Ended March  31, 2024",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f90c602d-507a-4856-8bb9-11beeb0fb750.pdf,2024-05-10T16:39:42.74,2024-05-10 16:39:42.740,Financial Results
187,7c442e76-6659-4c5d-b596-d22ee025044f,Cipla Ltd,500087,Financial Results And Declaration Of Dividend,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=aa97b002-fea6-4b61-ae01-05f871780fa1.pdf,2024-05-10T14:30:34.76,2024-05-10 14:30:34.760,Financial Results
188,c84d6f4f-0ec0-4306-a5b9-9394f0051aad,City Union Bank Ltd,532210,Audited Financial Results March 2024,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=04c3f735-6408-4888-99a0-284da79e9bba.pdf,2024-05-20T18:17:39.5,2024-05-20 18:17:39.500,Financial Results
189,c9fbedfa-cd49-49f8-a783-3a76c5aac8e1,Clean Science and Technology Ltd,543318,"Rectification Of Error In The Figures Of The Consolidated Financial Statement For The Year Ended March 31, 2023 Disclosed In The Outcome Of Board Meeting Held On May 15, 2024.",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=790dde3c-7f41-4332-acc6-c37f7df99e04.pdf,2024-05-15T21:57:02.58,2024-05-15 13:33:25.227,Board Meeting
190,cc268c5f-7726-4dc2-a738-7fe4fb2433d1,Coal India Ltd,533278,Audited Financial Results Of Coal India Limited (Standalone & Consolidated) For The 4Th Quarter And Financial Year Ended 31St March 2024 And Declaration Of Unmodified Opinion And Declaration Of Final Dividend For FY 2023-24,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=58201813-d167-43bb-8139-6a40144109b1.pdf,2024-05-02T18:20:47.57,2024-05-02 18:14:55.370,Board Meeting
191,e3f65710-ae0e-4150-9419-a0f1f2b66cca,Cochin Shipyard Ltd,540678,"Financial Results For The Quarter And Year Ended March 31, 2024",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=b7df96ed-7cd7-41e5-b072-432a04d0e40c.pdf,2024-05-24T17:28:09.673,2024-05-24 16:58:37.900,Board Meeting
192,a56d5afe-85d3-4572-a503-cf2e1ba0b7f5,Coforge Ltd,532541,Financial Results,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=9f381eee-ef94-4649-b521-ed99cde1d694.pdf,2024-05-02T17:21:08.103,2024-05-02 17:02:44.857,Board Meeting
193,d127f48a-ab29-4f06-a25c-e559097600ec,Cohance Lifesciences Ltd,543064,Outcome Of The Board Meeting,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=4ff798d8-b0a0-4de6-bce6-b8aaf62e921b.pdf,2024-05-30T17:39:09.727,2024-05-30 17:39:09.727,Financial Results
194,8817d210-4fd5-4c2d-8ddc-752fe6ae621f,Colgate Palmolive (India) Ltd,500830,"Annual Audited Financial Results For The Quarter And Financial Year Ended March 31, 2024.",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f755d58d-69a3-444b-a302-29fa047af91b.pdf,2024-05-14T18:46:09.16,2024-05-14 18:40:33.687,Board Meeting
195,b45c104c-3253-422a-b6b3-9a9ac645cdb7,Computer Age Management Services Ltd,543232,"Outcome Of The Board Meeting Held On 09Th May 2024

",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=63de10a7-efd9-45df-8459-9cc95e3cd486.pdf,2024-05-09T13:46:43.047,2024-05-09 13:39:55.990,Board Meeting
196,63948fb3-e651-46d5-bc49-cfef6bb3f521,Concord Biotech Ltd,543960,"Outcome Of Board Meeting Held Today I.E. Thursday, May 23, 2024- Audited Financial Results For The Quarter And Financial Year Ended On March 31, 2024",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=0e421ebd-5edf-4ba5-a85e-b84f5f0927c5.pdf,2024-05-23T15:36:46.343,2024-05-23 15:30:10.377,Board Meeting
197,c8f470db-bfa8-41a1-908a-57341ac0acdf,Container Corporation of India Ltd,531344,Outcome Of Board Meeting Of CONCOR Held On 16.05.2024,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ad8c80c1-520a-46aa-a6e2-13bb07fa9216.pdf,2024-05-16T18:27:41.54,2024-05-16 18:27:41.540,Financial Results
198,13d87527-fe18-4973-b76f-514878af3c99,Crompton Greaves Consumer Electricals Ltd,539876,"Financial Results For The Quarter And Year Ended March 31, 2024",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a73ef782-2442-4c4e-986b-82799504df97.pdf,2024-05-16T15:37:06.433,2024-05-16 15:37:06.433,Financial Results
199,dbab21f8-61a9-44b2-b9a3-a0ab719a046c,Cummins India Ltd,500480,Audited Financial Results For FY 2023-24,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=bd31bdd6-6750-4de4-8698-c1693a07c165.pdf,2024-05-29T21:10:05.737,2024-05-29 21:02:55.450,Board Meeting
200,a025d525-1908-4dfc-b819-ce95f7202277,DCM Shriram Ltd,523367,"Financial Results For The Quarter And Financial Year Ended March 31, 2024",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=de555597-ba87-42f2-b494-32006590dcda.pdf,2024-05-06T18:37:00.567,2024-05-06 18:37:00.567,Financial Results
201,09e185ba-25b6-428b-b6dc-c5baf5db6d09,DLF Ltd,532868,Outcome Of Board Meeting,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=2e623c80-d7dd-474c-84f1-1ef84e009266.pdf,2024-05-13T19:33:57.127,2024-05-13 19:22:29.980,Board Meeting
202,e62d35da-a817-4279-964b-c760bb11917f,DOMS Industries Ltd,544045,"Audited Financials Results For The Quarter And Year Ended March 31, 2024 And Recommendation Of Final Dividend",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=85c0bf87-b9b6-41de-a75b-474c60895d7d.pdf,2024-05-24T17:19:47.793,2024-05-24 16:36:54.650,Board Meeting
203,85f976f3-8300-46f4-8d94-b411497f7b86,Dabur India Ltd,500096,"Audited Financial And Segment-Wise Results For The Quarter And Year Ended March 31, 2024, And Declaration Of Dividend",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e9af2020-9d82-49c0-866f-7c323ade6bdb.pdf,2024-05-02T14:12:45.6,2024-05-02 14:12:45.600,Financial Results
204,cc2be446-ebef-40c5-8336-99f2c2652f64,Data Patterns (India) Ltd,543428,"Outcome Of The Meeting Of Board Of Directors Of The Company Held On May 18, 2024",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e2010dd8-4833-43ce-9797-a8210f56133c.pdf,2024-05-18T18:17:28.087,2024-05-18 18:17:28.087,Financial Results
205,6ec345d4-7d81-4a1c-ba44-9fee7745e117,Deepak Fertilisers & Petrochemicals Corporation Ltd,500645,"Audited Financial Results For The Quarter And Year Ended 31St March, 2024",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=4346d927-12de-4af0-8261-4a853b2c1cef.pdf,2024-05-29T15:03:36.303,2024-05-29 14:56:44.560,Board Meeting
206,659b1ca6-55e3-4aa4-bdf6-1e65ea7a6bcc,Deepak Nitrite Ltd-$,506401,Result For The Fourth Quarter And Year Ended 31.3.2024,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=786b5022-39e0-4692-b72d-516c184ab3cb.pdf,2024-05-20T21:12:02.953,2024-05-20 21:12:02.953,Financial Results
207,8735040b-1656-4941-ab27-aedfee712d12,Delhivery Ltd,543529,"Results-Audited Financial Results For The Quarter And Financial Year Ended March 31, 2024",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c037959c-3a8a-44fd-a388-1501fec9660c.pdf,2024-05-17T17:23:50.277,2024-05-17 17:23:50.277,Financial Results
208,e1dcf553-89f3-424d-97fd-33d571f7e7f7,Devyani International Ltd,543330,Outcome Of Board Meeting-Results,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=bfb0ebff-dfe4-4080-b25c-6b392964ebf8.pdf,2024-05-14T12:21:21.05,2024-05-14 12:21:21.050,Financial Results
209,cde07bc3-e57c-4e61-9cdc-06e43d09ef3f,Divis Laboratories Ltd,532488,"Audited Financial Results For The Quarter And Year Ended March 31, 2024",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e6408fb5-bb54-4a1b-a13e-c13ac7eb48cd.pdf,2024-05-25T12:51:15.98,2024-05-25 12:46:54.120,Board Meeting
210,7bf839ba-aa5c-4af1-9df0-558456ed7d02,Dixon Technologies (India) Ltd,540699,"Results- Financial Results For Year Ended 31St March, 2024",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a11552c4-e6a1-4b4a-bef4-9c5704f58dba.pdf,2024-05-15T16:23:25.77,2024-05-15 16:05:47.577,Board Meeting
211,b3921284-816a-42da-81ab-99020e3a19ab,Dr. Lal PathLabs Ltd,539524,"Results For Q4 And FY Ended March 31, 2024",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a3b04ec5-bf50-4a80-bbdb-4b5b0b02143c.pdf,2024-05-10T13:40:48.83,2024-05-10 13:40:48.830,Financial Results
212,aadbbc1b-1943-486d-8060-5749b6dc3531,Dr Reddys Laboratories Ltd,500124,"Outcome Of Board Meeting - Audited Financial Results For The Quarter And Year Ended March 31, 2024",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=3a88eec4-175f-400f-82ce-eecd5b7b3391.pdf,2024-05-07T16:10:10.867,2024-05-07 16:10:10.867,Financial Results
213,667290e2-8982-4bb1-a126-6fb3b22dcf14,EID Parry India Ltd,500125,"Financial Results - For The Quarter And Year Ended March 31, 2024",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=5f27fbe7-d368-4b72-a8e6-f835887b1bb8.pdf,2024-05-24T13:04:08.64,2024-05-24 12:57:30.607,Board Meeting
214,0d4a2e64-acfc-4cdd-801d-a2fbd1413e83,EIH Ltd,500840,Audited Standalone And Consolidated Financial Results For The Financial Year Ended 31St March 2024,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=886ffc96-06cf-4382-a873-d5a2b1b8c2b8.pdf,2024-05-28T23:20:35.523,2024-05-28 23:20:35.523,Financial Results
215,26927454-04c1-4b3c-86af-f5c2d5948868,Eicher Motors Ltd,505200,Results,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=5c85ee5a-5513-4277-ac90-aa9191649c34.pdf,2024-05-10T23:41:09.603,2024-05-10 23:33:30.850,Board Meeting
216,53d33090-ead7-4f41-9137-5838ca4b6927,Elgi Equipments Ltd,522074,Audited Financial Results For The Quarter And Year Ended 31/3/2024,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=edca4a8f-a04b-4ce0-85ea-369c385c7c86.pdf,2024-05-27T18:35:14.277,2024-05-27 18:27:10.283,Board Meeting
217,06649e48-c92f-4e03-9bb6-8eda1ec6bfac,Emami Ltd-$,531162,"Outcome Of Board Meeting - Audited Consolidated And Standalone Financial Results For The Year Ended 31St March, 2024",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=3ed2abac-e05e-4468-a75a-7f81af238ed3.pdf,2024-05-29T15:12:56.397,2024-05-29 15:07:35.827,Board Meeting
218,fe394444-6633-415a-b9aa-56c68022455b,Endurance Technologies Ltd,540153,"Audited Financial Results (Standalone And Consolidated) For FY Ended 31St March, 2024",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=cfdadbe0-013f-4792-99c7-4015c4b57cbd.pdf,2024-05-16T19:47:30.577,2024-05-16 19:47:30.577,Financial Results
219,bb4519d0-013a-4ada-96ef-202ded78c00b,Engineers India Ltd,532178,Audited Financial Results For FY 2023-24.,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=377ff35e-33a0-416f-8d26-318aaef00746.pdf,2024-05-28T20:26:58.98,2024-05-28 20:15:34.173,Board Meeting
220,b24643b3-8fcc-4662-8d29-1f4ba32629bc,Eris Lifesciences Ltd,540596,Financial Results For Quarter And Year Ended 31St March 2024,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e7d60efc-6f94-4f51-b438-94775fdc8320.pdf,2024-05-21T16:53:03.613,2024-05-21 16:28:38.727,Board Meeting
221,b215146c-dd3a-4721-864b-95edf283b263,Escorts Kubota Ltd,500495,Results,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=b720f86b-361d-45f7-9a44-f67fd0f1a6bb.pdf,2024-05-09T15:00:13.493,2024-05-09 15:00:08.850,Board Meeting
222,f55cbe48-5678-406f-a191-2167e74aeaa3,Eternal Ltd,543320,"Financial Results For The Quarter And Financial Year Ended March 31, 2024",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a5e9d074-8205-4df7-b910-7478fa87b95e.pdf,2024-05-13T15:09:03.74,2024-05-13 14:58:31.463,Board Meeting
223,2b511ff4-e61d-4781-bf4f-5299236a000d,FSN E-Commerce Ventures Ltd,543384,"Results For Q4 FY2023-24 And Year Ended March 31, 2024",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=65bb4bfb-9809-4ed1-b7e9-c3b33cdfa005.pdf,2024-05-22T16:18:51.503,2024-05-22 16:18:51.503,Financial Results
224,7b820049-3e6a-48a1-b298-c0bfe38aae19,Federal Bank Ltd,500469,"Outcome Of The Board Meeting Held On May 02, 2024 - Audited Financial Results For The Quarter And Year Ended March 31, 2024, And Payment Of Dividend For The Financial Year 2023-24",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=31150781-4afa-4882-907b-8e7665bdc4d8.pdf,2024-05-02T12:45:38.163,2024-05-02 12:41:05.077,Board Meeting
225,d7cfef79-2bdd-434c-b3d3-248583b08f17,Finolex Cables Ltd,500144,Results - Audited Financial 31032024,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=fbcc2806-607f-449c-81c5-2a7a6cf8c7a9.pdf,2024-05-23T15:35:55.637,2024-05-23 15:25:45.003,Board Meeting
226,44955710-91cb-4c84-8e92-bf05c26ed01e,Finolex Industries Ltd,500940,"Outcome Of The Board Meeting: Audited Financial Results For The Quarter And Financial Year Ended On 31St March, 2024",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=de4459e9-ad88-4183-b39c-6e1690ccc4f3.pdf,2024-05-10T20:53:25.247,2024-05-10 20:46:20.127,Board Meeting
227,050bbf59-6fd9-484d-a770-3e23c1f303df,Firstsource Solutions Ltd,532809,Results - Financial Results For The Quarter And Year Ended 31St March 2024,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ac73fb9a-3bb9-405b-9d76-6d844beae6d3.pdf,2024-05-03T13:26:31.52,2024-05-03 13:26:31.520,Financial Results
228,52aebd60-dbc0-4f09-8d84-ff12b21dcb40,Fortis Healthcare Ltd,532843,"Audited Financial Results March 31, 2024",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=489e47fb-a8dc-489c-ba1c-6a4d13a2f60b.pdf,2024-05-23T19:10:03.81,2024-05-23 19:10:03.810,Financial Results
229,634ac3f1-5cf7-4844-8ce9-15545b45e96c,Gail (India) Ltd,532155,Ease Of Doing Business And Development Of Corporate Bond Markets Revision In The Framework For Fund Raising By Issuance Of Debt Securities By Lcs,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=bc92d3d0-5783-4602-8087-edb9053a1771.pdf,2024-05-16T15:07:22.03,2024-05-16 14:36:00.173,Board Meeting
